absolute_return,asset,assigned_weth_amount,assignment_frequency,assignment_settlement,assignments,candidate_id,cash_settlement_used,cash_usdc,collateral_assigned_usdc,costs,covered_calls_used,deallocation_used,decisions,eligible_decisions,ending_weth,ending_weth_nav_fraction,entry_filter,estimated_costs_usdc,final_nav_reconciliation_error_usdc,final_nav_usdc,initial_usdc,maximum_drawdown,median_iv_minus_realized_volatility,median_trend_return,minimum_net_premium_bps,missing_market_events,missing_market_fraction,open_rate,peak_weth_nav_fraction,positions_opened,positions_settled,premium_modeled_usdc,premium_net_usdc,premium_observed_usdc,pricing_observation_class,skipped_entry_filter,skipped_insufficient_collateral,skipped_minimum_premium,skipped_weth_inventory,strategy,target_delta,utilization,window_days,window_end,window_start
0.0,ETH,0.0,0.0,physical_weth_inventory,0,d0.1-u0.25-p50-trend_vrp-base,False,100000.0,0.0,base,False,False,45,19,0.0,0.0,trend_vrp,0.0,0.0,100000.0,100000.0,0.0,0.04829153119321822,0.11550704865848105,50,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,modeled,26,0,19,0,standalone_physical_csp,0.1,0.25,90,2024-02-11T08:00:00+00:00,2023-11-13T08:00:00+00:00
0.0,ETH,0.0,0.0,physical_weth_inventory,0,d0.1-u0.25-p50-trend_vrp-base,False,100000.0,0.0,base,False,False,45,17,0.0,0.0,trend_vrp,0.0,0.0,100000.0,100000.0,0.0,0.024534558750084146,0.03881935875590026,50,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,modeled,28,0,17,0,standalone_physical_csp,0.1,0.25,90,2024-05-11T08:00:00+00:00,2024-02-11T08:00:00+00:00
0.0,ETH,0.0,0.0,physical_weth_inventory,0,d0.1-u0.25-p50-trend_vrp-base,False,100000.0,0.0,base,False,False,45,8,0.0,0.0,trend_vrp,0.0,0.0,100000.0,100000.0,0.0,0.06956809243301854,-0.02673766972425895,50,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,modeled,37,0,8,0,standalone_physical_csp,0.1,0.25,90,2024-08-09T08:00:00+00:00,2024-05-11T08:00:00+00:00
0.0,ETH,0.0,0.0,physical_weth_inventory,0,d0.1-u0.25-p50-trend_vrp-base,False,100000.0,0.0,base,False,False,45,16,0.0,0.0,trend_vrp,0.0,0.0,100000.0,100000.0,0.0,0.054668089998113456,-0.04478172665113844,50,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,modeled,29,0,16,0,standalone_physical_csp,0.1,0.25,90,2024-11-07T08:00:00+00:00,2024-08-09T08:00:00+00:00
0.0,ETH,0.0,0.0,physical_weth_inventory,0,d0.1-u0.25-p50-trend_vrp-base,False,100000.0,0.0,base,False,False,45,7,0.0,0.0,trend_vrp,0.0,0.0,100000.0,100000.0,0.0,0.013829599695313277,0.11881943451103805,50,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,modeled,38,0,7,0,standalone_physical_csp,0.1,0.25,90,2025-02-05T08:00:00+00:00,2024-11-07T08:00:00+00:00
0.0,ETH,0.0,0.0,physical_weth_inventory,0,d0.1-u0.25-p50-trend_vrp-base,False,100000.0,0.0,base,False,False,45,0,0.0,0.0,trend_vrp,0.0,0.0,100000.0,100000.0,0.0,-0.20612831530971276,-0.1927493363670838,50,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,modeled,45,0,0,0,standalone_physical_csp,0.1,0.25,90,2025-05-06T08:00:00+00:00,2025-02-05T08:00:00+00:00
0.0,ETH,0.0,0.0,physical_weth_inventory,0,d0.1-u0.25-p50-trend_vrp-base,False,100000.0,0.0,base,False,False,90,30,0.0,0.0,trend_vrp,0.0,0.0,100000.0,100000.0,0.0,0.038405910271750554,0.04171066676626112,50,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,modeled,60,0,30,0,standalone_physical_csp,0.1,0.25,180,2024-02-11T08:00:00+00:00,2023-08-15T08:00:00+00:00
0.0,ETH,0.0,0.0,physical_weth_inventory,0,d0.1-u0.25-p50-trend_vrp-base,False,100000.0,0.0,base,False,False,90,25,0.0,0.0,trend_vrp,0.0,0.0,100000.0,100000.0,0.0,0.044668084687287224,-0.014293284136342399,50,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,modeled,65,0,25,0,standalone_physical_csp,0.1,0.25,180,2024-08-09T08:00:00+00:00,2024-02-11T08:00:00+00:00
0.0,ETH,0.0,0.0,physical_weth_inventory,0,d0.1-u0.25-p50-trend_vrp-base,False,100000.0,0.0,base,False,False,90,23,0.0,0.0,trend_vrp,0.0,0.0,100000.0,100000.0,0.0,0.022176989748137976,-0.014509587312983685,50,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,modeled,67,0,23,0,standalone_physical_csp,0.1,0.25,180,2025-02-05T08:00:00+00:00,2024-08-09T08:00:00+00:00
0.0,ETH,0.0,0.0,physical_weth_inventory,0,d0.1-u0.5-p25-none-base,False,100000.0,0.0,base,False,False,15,15,0.0,0.0,none,0.0,0.0,100000.0,100000.0,0.0,,,25,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,modeled,0,0,15,0,standalone_physical_csp,0.1,0.5,30,2023-09-14T08:00:00+00:00,2023-08-15T08:00:00+00:00
0.0,ETH,0.0,0.0,physical_weth_inventory,0,d0.1-u0.5-p25-none-base,False,100000.0,0.0,base,False,False,15,15,0.0,0.0,none,0.0,0.0,100000.0,100000.0,0.0,,,25,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,modeled,0,0,15,0,standalone_physical_csp,0.1,0.5,30,2023-10-14T08:00:00+00:00,2023-09-14T08:00:00+00:00
0.0,ETH,0.0,0.0,physical_weth_inventory,0,d0.1-u0.5-p25-none-base,False,100000.0,0.0,base,False,False,15,15,0.0,0.0,none,0.0,0.0,100000.0,100000.0,0.0,,,25,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,modeled,0,0,15,0,standalone_physical_csp,0.1,0.5,30,2023-11-13T08:00:00+00:00,2023-10-14T08:00:00+00:00
0.0,ETH,0.0,0.0,physical_weth_inventory,0,d0.1-u0.5-p25-none-base,False,100000.0,0.0,base,False,False,15,15,0.0,0.0,none,0.0,0.0,100000.0,100000.0,0.0,,,25,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,modeled,0,0,15,0,standalone_physical_csp,0.1,0.5,30,2023-12-13T08:00:00+00:00,2023-11-13T08:00:00+00:00
0.08344645287772878,ETH,22.379698989100486,0.3333333333333333,physical_weth_inventory,1,d0.1-u0.5-p25-none-base,False,50259.255546512024,50130.52573558509,base,False,False,15,11,22.379698989100486,0.5361168481098532,none,0.0,0.0,108344.64528777287,100000.0,-0.023431379002160524,,,25,0,0.0,0.2,0.5134960100761776,3,3,389.781282097114,389.781282097114,0.0,modeled,0,0,8,4,standalone_physical_csp,0.1,0.5,30,2024-01-12T08:00:00+00:00,2023-12-13T08:00:00+00:00
0.0,ETH,0.0,0.0,physical_weth_inventory,0,d0.1-u0.5-p25-none-base,False,100000.0,0.0,base,False,False,15,15,0.0,0.0,none,0.0,0.0,100000.0,100000.0,0.0,,,25,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,modeled,0,0,15,0,standalone_physical_csp,0.1,0.5,30,2024-02-11T08:00:00+00:00,2024-01-12T08:00:00+00:00
0.008560993683001783,ETH,0.0,0.0,physical_weth_inventory,0,d0.1-u0.5-p25-none-base,False,100856.09936830019,0.0,base,False,False,15,15,0.0,0.0,none,0.0,0.0,100856.09936830019,100000.0,-0.002625622817499673,,,25,0,0.0,0.4,0.0,6,6,856.0993683001951,856.0993683001951,0.0,modeled,0,0,9,0,standalone_physical_csp,0.1,0.5,30,2024-03-12T08:00:00+00:00,2024-02-11T08:00:00+00:00
0.03604645164173581,ETH,14.856667655055457,0.25,physical_weth_inventory,1,d0.1-u0.5-p25-none-base,False,50365.033788899615,50215.536674087445,base,False,False,15,4,14.856667655055457,0.5138728219271408,none,0.0,0.0,103604.64516417359,100000.0,-0.06045716504314924,,,25,0,0.0,0.26666666666666666,0.5179340419216084,4,4,580.570462987048,580.570462987048,0.0,modeled,0,0,0,11,standalone_physical_csp,0.1,0.5,30,2024-04-11T08:00:00+00:00,2024-03-12T08:00:00+00:00
-0.06204534151296148,ETH,14.947683109118087,1.0,physical_weth_inventory,1,d0.1-u0.5-p25-none-base,False,50140.00994436903,50000.0,base,False,False,15,1,14.947683109118087,0.46543247596587417,none,0.0,0.0,93795.46584870385,100000.0,-0.072535450604027,,,25,0,0.0,0.06666666666666667,0.49262107051462595,1,1,140.00994436902812,140.00994436902812,0.0,modeled,0,0,0,14,standalone_physical_csp,0.1,0.5,30,2024-05-11T08:00:00+00:00,2024-04-11T08:00:00+00:00
0.005574141265598298,ETH,0.0,0.0,physical_weth_inventory,0,d0.1-u0.5-p25-none-base,False,100557.41412655983,0.0,base,False,False,15,15,0.0,0.0,none,0.0,0.0,100557.41412655983,100000.0,-0.001492759794463283,,,25,0,0.0,0.26666666666666666,0.0,4,4,557.414126559829,557.414126559829,0.0,modeled,0,0,11,0,standalone_physical_csp,0.1,0.5,30,2024-06-10T08:00:00+00:00,2024-05-11T08:00:00+00:00
0.0012689943645780577,ETH,0.0,0.0,physical_weth_inventory,0,d0.1-u0.5-p25-none-base,False,100126.89943645781,0.0,base,False,False,15,15,0.0,0.0,none,0.0,0.0,100126.89943645781,100000.0,-0.0018053674520028817,,,25,0,0.0,0.06666666666666667,0.0,1,1,126.89943645780643,126.89943645780643,0.0,modeled,0,0,14,0,standalone_physical_csp,0.1,0.5,30,2024-07-10T08:00:00+00:00,2024-06-10T08:00:00+00:00
0.006663354221050577,ETH,0.0,0.0,physical_weth_inventory,0,d0.1-u0.5-p25-none-base,False,100666.33542210507,0.0,base,False,False,15,15,0.0,0.0,none,0.0,0.0,100666.33542210507,100000.0,-0.009326156678772013,,,25,0,0.0,0.3333333333333333,0.0,5,5,666.3354221050747,666.3354221050747,0.0,modeled,0,0,10,0,standalone_physical_csp,0.1,0.5,30,2024-08-09T08:00:00+00:00,2024-07-10T08:00:00+00:00
0.009296517783967673,ETH,0.0,0.0,physical_weth_inventory,0,d0.1-u0.5-p25-none-base,False,100929.65177839676,0.0,base,False,False,15,15,0.0,0.0,none,0.0,0.0,100929.65177839676,100000.0,-0.012974580396757696,,,25,0,0.0,0.4666666666666667,0.0,7,7,929.6517783967588,929.6517783967588,0.0,modeled,0,0,8,0,standalone_physical_csp,0.1,0.5,30,2024-09-08T08:00:00+00:00,2024-08-09T08:00:00+00:00
0.001402539948585968,ETH,0.0,0.0,physical_weth_inventory,0,d0.1-u0.5-p25-none-base,False,100140.25399485859,0.0,base,False,False,15,15,0.0,0.0,none,0.0,0.0,100140.25399485859,100000.0,-0.0014672124650425555,,,25,0,0.0,0.06666666666666667,0.0,1,1,140.25399485859248,140.25399485859248,0.0,modeled,0,0,14,0,standalone_physical_csp,0.1,0.5,30,2024-10-08T08:00:00+00:00,2024-09-08T08:00:00+00:00
0.0038333849112845986,ETH,0.0,0.0,physical_weth_inventory,0,d0.1-u0.5-p25-none-base,False,100383.33849112847,0.0,base,False,False,15,15,0.0,0.0,none,0.0,0.0,100383.33849112847,100000.0,-0.0009305682082715316,,,25,0,0.0,0.2,0.0,3,3,383.3384911284817,383.3384911284817,0.0,modeled,0,0,12,0,standalone_physical_csp,0.1,0.5,30,2024-11-07T08:00:00+00:00,2024-10-08T08:00:00+00:00
0.009602182709999907,ETH,0.0,0.0,physical_weth_inventory,0,d0.1-u0.5-p25-none-base,False,100960.21827099999,0.0,base,False,False,15,15,0.0,0.0,none,0.0,0.0,100960.21827099999,100000.0,-0.0011723904159527399,,,25,0,0.0,0.4666666666666667,0.0,7,7,960.2182709999956,960.2182709999956,0.0,modeled,0,0,8,0,standalone_physical_csp,0.1,0.5,30,2024-12-07T08:00:00+00:00,2024-11-07T08:00:00+00:00
0.0015299998476365761,ETH,13.679536516946609,0.5,physical_weth_inventory,1,d0.1-u0.5-p25-none-base,False,50207.644207739904,50067.10365202459,base,False,False,15,2,13.679536516946609,0.49869056128745,none,0.0,0.0,100152.99998476366,100000.0,-0.12749480896762144,,,25,0,0.0,0.13333333333333333,0.521256592588491,2,2,274.74785976448743,274.74785976448743,0.0,modeled,0,0,0,13,standalone_physical_csp,0.1,0.5,30,2025-01-06T08:00:00+00:00,2024-12-07T08:00:00+00:00
-0.0951135419707505,ETH,14.619883040935672,1.0,physical_weth_inventory,1,d0.1-u0.5-p25-none-base,False,50137.03761579044,50000.0,base,False,False,15,1,14.619883040935672,0.44593007033187565,none,0.0,0.0,90488.64580292495,100000.0,-0.15300019058528158,,,25,0,0.0,0.06666666666666667,0.49677736527298677,1,1,137.03761579044306,137.03761579044306,0.0,modeled,0,0,0,14,standalone_physical_csp,0.1,0.5,30,2025-02-05T08:00:00+00:00,2025-01-06T08:00:00+00:00
0.0021670189663896,ETH,22.6088359080643,0.1111111111111111,physical_weth_inventory,1,d0.1-u0.5-p25-none-base,False,50659.26402795741,50530.748254523714,base,False,False,15,14,22.6088359080643,0.49450278177976625,none,0.0,0.0,100216.70189663896,100000.0,-0.04300098265394947,,,25,0,0.0,0.6,0.496139638935504,9,9,1190.0122824810983,1190.0122824810983,0.0,modeled,0,0,5,1,standalone_physical_csp,0.1,0.5,30,2025-03-07T08:00:00+00:00,2025-02-05T08:00:00+00:00
-0.05809904332245763,ETH,24.48139179155191,0.5,physical_weth_inventory,1,d0.1-u0.5-p25-none-base,False,50189.690200797995,50064.446213723655,base,False,False,15,2,24.48139179155191,0.4671447157476418,none,0.0,0.0,94190.09566775424,100000.0,-0.08210741048244297,,,25,0,0.0,0.13333333333333333,0.5005948814910287,2,2,254.13641452165797,254.13641452165797,0.0,modeled,0,0,0,13,standalone_physical_csp,0.1,0.5,30,2025-04-06T08:00:00+00:00,2025-03-07T08:00:00+00:00
0.03869383890337663,ETH,29.761904761904763,1.0,physical_weth_inventory,1,d0.1-u0.5-p25-none-base,False,50141.70531890908,50000.0,base,False,False,15,1,29.761904761904763,0.5172619357033322,none,0.0,0.0,103869.38389033766,100000.0,-0.07669306585852831,,,25,0,0.0,0.06666666666666667,0.5221499561438233,1,1,141.70531890907588,141.70531890907588,0.0,modeled,0,0,0,14,standalone_physical_csp,0.1,0.5,30,2025-05-06T08:00:00+00:00,2025-04-06T08:00:00+00:00
0.019119061670040294,ETH,0.0,0.0,physical_weth_inventory,0,d0.1-u0.5-p25-none-base,False,101911.90616700402,0.0,base,False,False,15,15,0.0,0.0,none,0.0,0.0,101911.90616700402,100000.0,-0.007448422494213625,,,25,0,0.0,0.9333333333333333,0.0,14,14,1911.9061670040394,1911.9061670040394,0.0,modeled,0,0,1,0,standalone_physical_csp,0.1,0.5,30,2025-06-05T08:00:00+00:00,2025-05-06T08:00:00+00:00
-0.011401064717713183,ETH,19.233304219313137,0.25,physical_weth_inventory,1,d0.1-u0.5-p25-none-base,False,50344.84530022226,50198.92401240729,base,False,False,15,4,19.233304219313137,0.49074550352568724,none,0.0,0.0,98859.89352822868,100000.0,-0.09374550510939517,,,25,0,0.0,0.26666666666666666,0.4985020790978344,4,4,543.7693126295403,543.7693126295403,0.0,modeled,0,0,0,11,standalone_physical_csp,0.1,0.5,30,2025-07-05T08:00:00+00:00,2025-06-05T08:00:00+00:00
0.0,ETH,0.0,0.0,physical_weth_inventory,0,d0.1-u0.5-p25-none-base,False,100000.0,0.0,base,False,False,45,45,0.0,0.0,none,0.0,0.0,100000.0,100000.0,0.0,,,25,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,modeled,0,0,45,0,standalone_physical_csp,0.1,0.5,90,2023-11-13T08:00:00+00:00,2023-08-15T08:00:00+00:00
0.06870942109340605,ETH,22.379698989100486,0.3333333333333333,physical_weth_inventory,1,d0.1-u0.5-p25-none-base,False,50259.255546512024,50130.52573558509,base,False,False,45,26,22.379698989100486,0.5297201039447063,none,0.0,0.0,106870.94210934061,100000.0,-0.10569921786453229,,,25,0,0.0,0.06666666666666667,0.5361168481098532,3,3,389.781282097114,389.781282097114,0.0,modeled,0,0,23,19,standalone_physical_csp,0.1,0.5,90,2024-02-11T08:00:00+00:00,2023-11-13T08:00:00+00:00
-0.05442692314905828,ETH,14.983855493000844,0.1,physical_weth_inventory,1,d0.1-u0.5-p25-none-base,False,50796.20852501055,50645.43156634285,base,False,False,45,19,14.983855493000844,0.46279975848954963,none,0.0,0.0,94557.30768509417,100000.0,-0.12168695442939603,,,25,0,0.0,0.2222222222222222,0.5179340419216084,10,10,1441.6400913534128,1441.6400913534128,0.0,modeled,0,0,9,26,standalone_physical_csp,0.1,0.5,90,2024-05-11T08:00:00+00:00,2024-02-11T08:00:00+00:00
0.013559208775361986,ETH,0.0,0.0,physical_weth_inventory,0,d0.1-u0.5-p25-none-base,False,101355.9208775362,0.0,base,False,False,45,45,0.0,0.0,none,0.0,0.0,101355.9208775362,100000.0,-0.009326156678771791,,,25,0,0.0,0.2222222222222222,0.0,10,10,1355.9208775361994,1355.9208775361994,0.0,modeled,0,0,35,0,standalone_physical_csp,0.1,0.5,90,2024-08-09T08:00:00+00:00,2024-05-11T08:00:00+00:00
0.014586544970389914,ETH,0.0,0.0,physical_weth_inventory,0,d0.1-u0.5-p25-none-base,False,101458.654497039,0.0,base,False,False,45,45,0.0,0.0,none,0.0,0.0,101458.654497039,100000.0,-0.012974580396757696,,,25,0,0.0,0.24444444444444444,0.0,11,11,1458.6544970389903,1458.6544970389903,0.0,modeled,0,0,34,0,standalone_physical_csp,0.1,0.5,90,2024-11-07T08:00:00+00:00,2024-08-09T08:00:00+00:00
-0.11191506078963986,ETH,13.810889925970445,0.1111111111111111,physical_weth_inventory,1,d0.1-u0.5-p25-none-base,False,50689.74718086129,50547.85712905183,base,False,False,45,17,13.810889925970445,0.4292241097351338,none,0.0,0.0,88808.49392103602,100000.0,-0.21071727587143696,,,25,0,0.0,0.2,0.521256592588491,9,9,1237.604309913123,1237.604309913123,0.0,modeled,0,0,8,28,standalone_physical_csp,0.1,0.5,90,2025-02-05T08:00:00+00:00,2024-11-07T08:00:00+00:00
-0.08526134949009512,ETH,22.6088359080643,0.1111111111111111,physical_weth_inventory,1,d0.1-u0.5-p25-none-base,False,50659.26402795741,50530.748254523714,base,False,False,45,14,22.6088359080643,0.4461886572769359,none,0.0,0.0,91473.86505099048,100000.0,-0.1965900389309655,,,25,0,0.0,0.2,0.496139638935504,9,9,1190.0122824810983,1190.0122824810983,0.0,modeled,0,0,5,31,standalone_physical_csp,0.1,0.5,90,2025-05-06T08:00:00+00:00,2025-02-05T08:00:00+00:00
0.06870942109340605,ETH,22.379698989100486,0.3333333333333333,physical_weth_inventory,1,d0.1-u0.5-p25-none-base,False,50259.255546512024,50130.52573558509,base,False,False,90,71,22.379698989100486,0.5297201039447063,none,0.0,0.0,106870.94210934061,100000.0,-0.10569921786453229,,,25,0,0.0,0.03333333333333333,0.5361168481098532,3,3,389.781282097114,389.781282097114,0.0,modeled,0,0,68,19,standalone_physical_csp,0.1,0.5,180,2024-02-11T08:00:00+00:00,2023-08-15T08:00:00+00:00
-0.09208884393071592,ETH,14.983855493000844,0.1,physical_weth_inventory,1,d0.1-u0.5-p25-none-base,False,50796.20852501055,50645.43156634285,base,False,False,90,19,14.983855493000844,0.4405156475339728,none,0.0,0.0,90791.1156069284,100000.0,-0.23601738522534776,,,25,0,0.0,0.1111111111111111,0.5359360495519291,10,10,1441.6400913534128,1441.6400913534128,0.0,modeled,0,0,9,71,standalone_physical_csp,0.1,0.5,180,2024-08-09T08:00:00+00:00,2024-02-11T08:00:00+00:00
-0.09896096988632164,ETH,14.012343092956721,0.05,physical_weth_inventory,1,d0.1-u0.5-p25-none-base,False,51429.13545765262,51285.175720221596,base,False,False,90,62,14.012343092956721,0.42922410973513386,none,0.0,0.0,90103.90301136783,100000.0,-0.21071727587143696,,,25,0,0.0,0.2222222222222222,0.5212565925884911,20,20,2714.3111778742095,2714.3111778742095,0.0,modeled,0,0,42,28,standalone_physical_csp,0.1,0.5,180,2025-02-05T08:00:00+00:00,2024-08-09T08:00:00+00:00
0.0,ETH,0.0,0.0,physical_weth_inventory,0,d0.1-u0.5-p25-trend-base,False,100000.0,0.0,base,False,False,15,0,0.0,0.0,trend,0.0,0.0,100000.0,100000.0,0.0,0.0031683866586365572,-0.1154971152556018,25,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,modeled,15,0,0,0,standalone_physical_csp,0.1,0.5,30,2023-09-14T08:00:00+00:00,2023-08-15T08:00:00+00:00
0.0,ETH,0.0,0.0,physical_weth_inventory,0,d0.1-u0.5-p25-trend-base,False,100000.0,0.0,base,False,False,15,2,0.0,0.0,trend,0.0,0.0,100000.0,100000.0,0.0,0.015254683487890275,-0.020072083687402986,25,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,modeled,13,0,2,0,standalone_physical_csp,0.1,0.5,30,2023-10-14T08:00:00+00:00,2023-09-14T08:00:00+00:00
0.0,ETH,0.0,0.0,physical_weth_inventory,0,d0.1-u0.5-p25-trend-base,False,100000.0,0.0,base,False,False,15,11,0.0,0.0,trend,0.0,0.0,100000.0,100000.0,0.0,0.10755153233989434,0.09359336553358233,25,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,modeled,4,0,11,0,standalone_physical_csp,0.1,0.5,30,2023-11-13T08:00:00+00:00,2023-10-14T08:00:00+00:00
0.0,ETH,0.0,0.0,physical_weth_inventory,0,d0.1-u0.5-p25-trend-base,False,100000.0,0.0,base,False,False,15,15,0.0,0.0,trend,0.0,0.0,100000.0,100000.0,0.0,0.04829153119321822,0.1967516664903184,25,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,modeled,0,0,15,0,standalone_physical_csp,0.1,0.5,30,2023-12-13T08:00:00+00:00,2023-11-13T08:00:00+00:00
0.08344645287772878,ETH,22.379698989100486,0.3333333333333333,physical_weth_inventory,1,d0.1-u0.5-p25-trend-base,False,50259.255546512024,50130.52573558509,base,False,False,15,11,22.379698989100486,0.5361168481098532,trend,0.0,0.0,108344.64528777287,100000.0,-0.023431379002160524,0.11043646176083688,0.10008688097306684,25,0,0.0,0.2,0.5134960100761776,3,3,389.781282097114,389.781282097114,0.0,modeled,0,0,8,4,standalone_physical_csp,0.1,0.5,30,2024-01-12T08:00:00+00:00,2023-12-13T08:00:00+00:00
0.0,ETH,0.0,0.0,physical_weth_inventory,0,d0.1-u0.5-p25-trend-base,False,100000.0,0.0,base,False,False,15,11,0.0,0.0,trend,0.0,0.0,100000.0,100000.0,0.0,-0.09878350530995361,0.042781471880987354,25,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,modeled,4,0,11,0,standalone_physical_csp,0.1,0.5,30,2024-02-11T08:00:00+00:00,2024-01-12T08:00:00+00:00
0.008560993683001783,ETH,0.0,0.0,physical_weth_inventory,0,d0.1-u0.5-p25-trend-base,False,100856.09936830019,0.0,base,False,False,15,14,0.0,0.0,trend,0.0,0.0,100856.09936830019,100000.0,-0.002625622817499673,0.13775642927729337,0.3720093256977297,25,0,0.0,0.4,0.0,6,6,856.0993683001951,856.0993683001951,0.0,modeled,1,0,8,0,standalone_physical_csp,0.1,0.5,30,2024-03-12T08:00:00+00:00,2024-02-11T08:00:00+00:00
0.03604645164173581,ETH,14.856667655055457,0.25,physical_weth_inventory,1,d0.1-u0.5-p25-trend-base,False,50365.033788899615,50215.536674087445,base,False,False,15,4,14.856667655055457,0.5138728219271408,trend,0.0,0.0,103604.64516417359,100000.0,-0.06045716504314924,0.04775603104547682,0.4155415096755257,25,0,0.0,0.26666666666666666,0.5179340419216084,4,4,580.570462987048,580.570462987048,0.0,modeled,0,0,0,11,standalone_physical_csp,0.1,0.5,30,2024-04-11T08:00:00+00:00,2024-03-12T08:00:00+00:00
0.0,ETH,0.0,0.0,physical_weth_inventory,0,d0.1-u0.5-p25-trend-base,False,100000.0,0.0,base,False,False,15,0,0.0,0.0,trend,0.0,0.0,100000.0,100000.0,0.0,-0.027165964146201094,-0.11277263220794731,25,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,modeled,15,0,0,0,standalone_physical_csp,0.1,0.5,30,2024-05-11T08:00:00+00:00,2024-04-11T08:00:00+00:00
0.005574141265598298,ETH,0.0,0.0,physical_weth_inventory,0,d0.1-u0.5-p25-trend-base,False,100557.41412655983,0.0,base,False,False,15,11,0.0,0.0,trend,0.0,0.0,100557.41412655983,100000.0,-0.001492759794463283,0.03012925084674778,0.19592871287128721,25,0,0.0,0.26666666666666666,0.0,4,4,557.414126559829,557.414126559829,0.0,modeled,4,0,7,0,standalone_physical_csp,0.1,0.5,30,2024-06-10T08:00:00+00:00,2024-05-11T08:00:00+00:00
0.0,ETH,0.0,0.0,physical_weth_inventory,0,d0.1-u0.5-p25-trend-base,False,100000.0,0.0,base,False,False,15,5,0.0,0.0,trend,0.0,0.0,100000.0,100000.0,0.0,0.1453835601441938,-0.09272995046190924,25,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,modeled,10,0,5,0,standalone_physical_csp,0.1,0.5,30,2024-07-10T08:00:00+00:00,2024-06-10T08:00:00+00:00
0.0,ETH,0.0,0.0,physical_weth_inventory,0,d0.1-u0.5-p25-trend-base,False,100000.0,0.0,base,False,False,15,1,0.0,0.0,trend,0.0,0.0,100000.0,100000.0,0.0,0.06956809243301854,-0.057944692746253024,25,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,modeled,14,0,1,0,standalone_physical_csp,0.1,0.5,30,2024-08-09T08:00:00+00:00,2024-07-10T08:00:00+00:00
0.001338976378037815,ETH,0.0,0.0,physical_weth_inventory,0,d0.1-u0.5-p25-trend-base,False,100133.89763780378,0.0,base,False,False,15,1,0.0,0.0,trend,0.0,0.0,100133.89763780378,100000.0,-0.0002659977839140071,-0.20370965171868305,-0.181157839995974,25,0,0.0,0.06666666666666667,0.0,1,1,133.89763780377524,133.89763780377524,0.0,modeled,14,0,0,0,standalone_physical_csp,0.1,0.5,30,2024-09-08T08:00:00+00:00,2024-08-09T08:00:00+00:00
0.0,ETH,0.0,0.0,physical_weth_inventory,0,d0.1-u0.5-p25-trend-base,False,100000.0,0.0,base,False,False,15,4,0.0,0.0,trend,0.0,0.0,100000.0,100000.0,0.0,0.054668089998113456,-0.03182914742019338,25,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,modeled,11,0,4,0,standalone_physical_csp,0.1,0.5,30,2024-10-08T08:00:00+00:00,2024-09-08T08:00:00+00:00
0.0025507151918866544,ETH,0.0,0.0,physical_weth_inventory,0,d0.1-u0.5-p25-trend-base,False,100255.07151918866,0.0,base,False,False,15,12,0.0,0.0,trend,0.0,0.0,100255.07151918866,100000.0,-0.0009305682082715316,0.12473086190494587,0.018950409244101962,25,0,0.0,0.13333333333333333,0.0,2,2,255.0715191886544,255.0715191886544,0.0,modeled,3,0,10,0,standalone_physical_csp,0.1,0.5,30,2024-11-07T08:00:00+00:00,2024-10-08T08:00:00+00:00
0.009602182709999907,ETH,0.0,0.0,physical_weth_inventory,0,d0.1-u0.5-p25-trend-base,False,100960.21827099999,0.0,base,False,False,15,15,0.0,0.0,trend,0.0,0.0,100960.21827099999,100000.0,-0.0011723904159527399,0.02091988061314498,0.28556534538095146,25,0,0.0,0.4666666666666667,0.0,7,7,960.2182709999956,960.2182709999956,0.0,modeled,0,0,8,0,standalone_physical_csp,0.1,0.5,30,2024-12-07T08:00:00+00:00,2024-11-07T08:00:00+00:00
