aggregate_utilization,assignment_frequency_per_settled_put,assignments,assignments_per_30_days,average_eth_inventory,causal_observations_only,complete_wheel_cycles,cost_scenario,covered_calls_called,covered_calls_opened,daily_return_cvar_5_after_parent_fees,ending_eth,eth_inventory_time_fraction,execution_cost_usdc,final_nav_usdc,idle_capital_fraction_mean,issue,iv_spike,management_fee_usdc,market_regime,maximum_drawdown_after_parent_fees,median_opened_absolute_put_delta,minimum_net_premium_bps,missing_market_events,modeled_gross_premium_usdc,modeled_net_premium_usdc,modeled_net_premium_yield,observed_executable_premium_events,observed_executable_premium_usdc,operational_actions,operational_actions_per_30_days,operational_decisions,peak_eth,performance_fee_usdc,period_return,policy_id,premium_observation_class,protocol_premium_fee_usdc,put_lane_count,put_target_delta,put_tenor_hours,puts_opened,puts_settled,redemption_liquidity_definition,redemption_liquidity_fraction_mean,redemption_liquidity_fraction_minimum,redemption_liquidity_fraction_p5,risk_metric_fee_basis,schema_version,skipped_liquidity,skipped_premium_floor,split,strike_tick_usd,turnover_usdc,underlying_maximum_drawdown,underlying_period_return,volatility_crash,window_days,window_end,window_start
0.8,0.07692307692307693,1,1.0,17.48180665819455,True,0,stressed,0,0,-0.03465231391666662,23.79376331550093,0.7347222222222223,0.0,105162.26352597923,0.14758219721421068,B1N-450,0.0797,174.09854285762756,bear,-0.08996054744485094,0.08676687616193357,20,0,1053.0639617878212,947.757565609039,0.00947757565609039,0,0.0,26,26.0,15,23.79376331550093,573.5848362199147,0.05162263525979238,current_48h,modeled_binary_bid_on_observed_spot_and_dvol,105.30639617878212,1,0.09,48,13,13,unencumbered_usdc_divided_by_marked_nav_proxy,0.14758219721421068,0.038437990222153204,0.03889867146587268,after_accrued_management_and_hypothetical_hwm_performance_fees,1,0,1,development,25.0,403998.73932555533,-0.2363949130675186,-0.11068233425568608,False,30,2024-04-11T08:00:00+00:00,2024-03-12T08:00:00+00:00
0.8,0.09433962264150944,5,5.0,15.455039479801576,True,0,stressed,0,0,-0.032874076955618836,20.409589190745624,0.8847222222222222,0.0,102305.84470937008,0.1309685096196063,B1N-450,0.0797,168.87274919387139,bear,-0.0863504764807026,0.08927749267275709,20,0,1290.403536362283,1161.3631827260542,0.011613631827260542,0,0.0,106,106.0,60,20.409589190745624,256.204967707787,0.02305844709370075,current_48h_staggered_4,modeled_binary_bid_on_observed_spot_and_dvol,129.04035363622825,4,0.09,48,53,53,unencumbered_usdc_divided_by_marked_nav_proxy,0.1309685096196063,5.675695796973955e-05,0.03052993176014374,after_accrued_management_and_hypothetical_hwm_performance_fees,1,0,3,development,25.0,499867.13129395427,-0.2363949130675186,-0.11068233425568608,False,30,2024-04-11T08:00:00+00:00,2024-03-12T08:00:00+00:00
0.3,0.07142857142857142,1,1.0,1.6458333333333228,True,0,stressed,0,0,-0.007499107738638655,2.142857142857143,0.7680555555555556,0.0,100453.60295569719,0.7133526152705919,B1N-450,0.0797,165.48408883223053,bear,-0.023670922707428876,0.08998764614489307,20,0,544.9462873939254,490.4516586545329,0.004904516586545329,0,0.0,28,28.0,18,2.142857142857143,50.40032841079956,0.0045360295569718545,weekly_4_low_30pct,modeled_binary_bid_on_observed_spot_and_dvol,54.49462873939254,4,0.09,168,14,14,unencumbered_usdc_divided_by_marked_nav_proxy,0.7133526152705919,0.6314273514715726,0.6376048019245482,after_accrued_management_and_hypothetical_hwm_performance_fees,1,0,0,development,25.0,99618.87055631576,-0.2363949130675186,-0.11068233425568608,False,30,2024-04-11T08:00:00+00:00,2024-03-12T08:00:00+00:00
0.6,0.07142857142857142,1,1.0,3.2916666666666456,True,0,stressed,0,0,-0.014958649124587331,4.285714285714286,0.7680555555555556,0.0,101007.22798506955,0.45118656110517097,B1N-450,0.0797,166.4969410630617,bear,-0.04681277732039402,0.08998764614489307,20,0,1030.6307979160354,927.567718124432,0.00927567718124432,0,0.0,28,28.0,18,4.285714285714286,111.91422056328301,0.010072279850695587,weekly_4_high_60pct,modeled_binary_bid_on_observed_spot_and_dvol,103.06307979160354,4,0.09,168,14,14,unencumbered_usdc_divided_by_marked_nav_proxy,0.45118656110517097,0.2741983376369758,0.28536703787643436,after_accrued_management_and_hypothetical_hwm_performance_fees,1,0,0,development,25.0,188439.21237701847,-0.2363949130675186,-0.11068233425568608,False,30,2024-04-11T08:00:00+00:00,2024-03-12T08:00:00+00:00
0.8,0.6428571428571429,9,9.0,23.37100864160198,True,0,stressed,0,0,-0.07174871470307675,25.528023432159888,0.9347222222222222,0.0,91316.6683732012,0.018544264247350284,B1N-450,0.0797,164.3835616438356,bear,-0.21405963925442295,0.45797065154161987,20,0,2222.7077405889645,2000.4369665300678,0.020004369665300677,0,0.0,28,28.0,15,25.528023432159888,0.0,-0.08683331626798796,atm_48h_control,modeled_binary_bid_on_observed_spot_and_dvol,222.2707740588964,1,0.5,48,14,14,unencumbered_usdc_divided_by_marked_nav_proxy,0.018544264247350284,2.303332934268183e-07,2.504947425494934e-07,after_accrued_management_and_hypothetical_hwm_performance_fees,1,0,0,development,25.0,102206.94452071312,-0.2363949130675186,-0.11068233425568608,False,30,2024-04-11T08:00:00+00:00,2024-03-12T08:00:00+00:00
0.8,0.07692307692307693,1,1.0,17.48180665819455,True,0,stressed,0,9,-0.03436949066290235,23.79376331550093,0.7347222222222223,0.0,105499.44951402862,0.1481487557586816,B1N-450,0.0797,174.71542172343328,bear,-0.08609329925942011,0.08676687616193357,20,0,1470.0283803416714,1323.0255423075046,0.013230255423075045,0,0.0,44,44.0,28,23.79376331550093,611.0499460031801,0.05499449514028609,hybrid_current_csp_weekly_cc,modeled_binary_bid_on_observed_spot_and_dvol,147.00283803416718,1,0.09,48,13,13,unencumbered_usdc_divided_by_marked_nav_proxy,0.1481487557586816,0.03904875454306404,0.0394783177301413,after_accrued_management_and_hypothetical_hwm_performance_fees,1,0,1,development,25.0,628995.6545253884,-0.2363949130675186,-0.11068233425568608,False,30,2024-04-11T08:00:00+00:00,2024-03-12T08:00:00+00:00
0.8,0.18181818181818182,2,2.0,24.309313164035192,True,0,base,0,0,-0.06161336114149746,29.496765625308463,0.9347222222222222,0.0,90115.78310985478,0.06922992512873628,B1N-450,0.14360000000000006,164.3835616438356,bear,-0.12290751075122897,0.09717187824550466,20,0,492.4817473442351,443.23357260981163,0.0044323357260981164,0,0.0,22,22.0,15,29.496765625308463,0.0,-0.09884216890145225,current_48h,modeled_binary_bid_on_observed_spot_and_dvol,49.24817473442351,1,0.09,48,11,11,unencumbered_usdc_divided_by_marked_nav_proxy,0.06922992512873628,0.0085291729284259,0.008746506642036299,after_accrued_management_and_hypothetical_hwm_performance_fees,1,0,3,development,25.0,203418.68769539308,-0.2079209293298956,-0.18501206903768608,False,30,2024-05-11T08:00:00+00:00,2024-04-11T08:00:00+00:00
0.8,0.09523809523809523,4,4.0,10.967975980889245,True,0,base,0,0,-0.03590754954173658,21.996230729590124,0.9347222222222222,0.0,96740.37483456051,0.2834306869982391,B1N-450,0.14360000000000006,164.3835616438356,bear,-0.0635027646708608,0.09508636465386078,20,0,1394.2826879493302,1254.854419154397,0.01254854419154397,0,0.0,84,84.0,60,21.996230729590124,0.0,-0.03259625165439484,current_48h_staggered_4,modeled_binary_bid_on_observed_spot_and_dvol,139.42826879493305,4,0.09,48,42,42,unencumbered_usdc_divided_by_marked_nav_proxy,0.2834306869982391,7.875596314201394e-05,0.06655900907746952,after_accrued_management_and_hypothetical_hwm_performance_fees,1,0,14,development,25.0,566207.2846408591,-0.2079209293298956,-0.18501206903768608,False,30,2024-05-11T08:00:00+00:00,2024-04-11T08:00:00+00:00
0.3,0.07142857142857142,1,1.0,1.828703703703701,True,0,base,0,0,-0.006968359716323369,2.380952380952381,0.7680555555555556,0.0,99750.15524417862,0.713407653263016,B1N-450,0.14360000000000006,164.3835616438356,bear,-0.015441118598011783,0.09296934313282135,20,0,512.0536995910991,460.84832963198915,0.004608483296319891,0,0.0,28,28.0,18,2.380952380952381,0.0,-0.0024984475582138232,weekly_4_low_30pct,modeled_binary_bid_on_observed_spot_and_dvol,51.205369959109895,4,0.09,168,14,14,unencumbered_usdc_divided_by_marked_nav_proxy,0.713407653263016,0.6320222935905428,0.6339574489156685,after_accrued_management_and_hypothetical_hwm_performance_fees,1,0,0,development,25.0,99613.78234142876,-0.2079209293298956,-0.18501206903768608,False,30,2024-05-11T08:00:00+00:00,2024-04-11T08:00:00+00:00
0.6,0.07142857142857142,1,1.0,3.657407407407402,True,0,base,0,0,-0.013452640603364041,4.761904761904762,0.7680555555555556,0.0,99616.57691242486,0.45159998367424903,B1N-450,0.14360000000000006,164.3835616438356,bear,-0.02977093248432916,0.09296934313282135,20,0,970.6439129863717,873.5795216877347,0.008735795216877347,0,0.0,28,28.0,18,4.761904761904762,0.0,-0.00383423087575141,weekly_4_high_60pct,modeled_binary_bid_on_observed_spot_and_dvol,97.06439129863718,4,0.09,168,14,14,unencumbered_usdc_divided_by_marked_nav_proxy,0.45159998367424903,0.2747863430169554,0.27646920070835546,after_accrued_management_and_hypothetical_hwm_performance_fees,1,0,0,development,25.0,188421.2171023451,-0.2079209293298956,-0.18501206903768608,False,30,2024-05-11T08:00:00+00:00,2024-04-11T08:00:00+00:00
0.8,0.6428571428571429,9,9.0,26.599758239876518,True,0,base,0,0,-0.07222878700780705,29.11830798971466,0.9347222222222222,0.0,84877.18933453334,0.019233110302870973,B1N-450,0.14360000000000006,164.3835616438356,bear,-0.16964630073527232,0.46137157010574925,20,0,2058.4408309382998,1852.5967478444693,0.018525967478444694,0,0.0,28,28.0,15,29.11830798971466,0.0,-0.15122810665466657,atm_48h_control,modeled_binary_bid_on_observed_spot_and_dvol,205.84408309382988,1,0.5,48,14,14,unencumbered_usdc_divided_by_marked_nav_proxy,0.019233110302870973,1.0859195473563816e-06,1.1214049104277173e-06,after_accrued_management_and_hypothetical_hwm_performance_fees,1,0,0,development,25.0,103440.65123141499,-0.2079209293298956,-0.18501206903768608,False,30,2024-05-11T08:00:00+00:00,2024-04-11T08:00:00+00:00
0.8,0.18181818181818182,2,2.0,24.337542345359754,True,0,base,0,14,-0.06139916053826544,29.58110176868497,0.9347222222222222,0.0,90537.97336207629,0.07004932025667285,B1N-450,0.14360000000000006,164.3835616438356,bear,-0.12060347120688308,0.09717187824550466,20,0,969.0270349139805,872.1243314225826,0.008721243314225826,0,0.0,50,50.0,31,29.58110176868497,0.0,-0.09462026637923715,hybrid_current_csp_weekly_cc,modeled_binary_bid_on_observed_spot_and_dvol,96.90270349139804,1,0.09,48,11,11,unencumbered_usdc_divided_by_marked_nav_proxy,0.07004932025667285,0.008915740433266126,0.009259421737655977,after_accrued_management_and_hypothetical_hwm_performance_fees,1,0,3,development,25.0,478696.4884830607,-0.2079209293298956,-0.18501206903768608,False,30,2024-05-11T08:00:00+00:00,2024-04-11T08:00:00+00:00
0.8,0.1111111111111111,1,1.0,9.010600783594045,True,0,stressed,0,0,-0.03237702662426295,26.919637195799694,0.3347222222222222,0.0,98919.56145369314,0.3825232949508681,B1N-450,0.14360000000000006,164.3835616438356,bear,-0.07289524150727833,0.09738824056079054,20,0,1358.5668783813976,1222.7101905432578,0.012227101905432579,0,0.0,18,18.0,15,26.919637195799694,0.0,-0.010804385463068611,current_48h,modeled_binary_bid_on_observed_spot_and_dvol,135.85668783813978,1,0.09,48,9,9,unencumbered_usdc_divided_by_marked_nav_proxy,0.3825232949508681,0.039179253032376536,0.03994425231380011,after_accrued_management_and_hypothetical_hwm_performance_fees,1,0,5,development,25.0,531177.1158931161,-0.2079209293298956,-0.18501206903768608,False,30,2024-05-11T08:00:00+00:00,2024-04-11T08:00:00+00:00
0.8,0.05128205128205128,2,2.0,4.5294439562191915,True,0,stressed,0,0,-0.019404825093857214,13.20985370050744,0.35138888888888886,0.0,99493.81368808662,0.4122060190314649,B1N-450,0.14360000000000006,164.3835616438356,bear,-0.03598905832141708,0.09558279597441899,20,0,1684.7921154414314,1516.3129038972884,0.015163129038972883,0,0.0,78,78.0,60,13.20985370050744,0.0,-0.005061863119133814,current_48h_staggered_4,modeled_binary_bid_on_observed_spot_and_dvol,168.4792115441431,4,0.09,48,39,39,unencumbered_usdc_divided_by_marked_nav_proxy,0.4122060190314649,0.0816168916792615,0.12192455395955201,after_accrued_management_and_hypothetical_hwm_performance_fees,1,0,17,development,25.0,685286.2164754441,-0.2079209293298956,-0.18501206903768608,False,30,2024-05-11T08:00:00+00:00,2024-04-11T08:00:00+00:00
0.3,0.07142857142857142,1,1.0,1.828703703703701,True,0,stressed,0,0,-0.006976413481814325,2.380952380952381,0.7680555555555556,0.0,99745.44204727716,0.713404126516089,B1N-450,0.14360000000000006,164.3835616438356,bear,-0.015457231043567887,0.09296934313282135,20,0,506.81681414500855,456.13513273050756,0.004561351327305075,0,0.0,28,28.0,18,2.380952380952381,0.0,-0.0025455795272284476,weekly_4_low_30pct,modeled_binary_bid_on_observed_spot_and_dvol,50.681681414500844,4,0.09,168,14,14,unencumbered_usdc_divided_by_marked_nav_proxy,0.713404126516089,0.6320175124823776,0.633955350774683,after_accrued_management_and_hypothetical_hwm_performance_fees,1,0,0,development,25.0,99611.34231492189,-0.2079209293298956,-0.18501206903768608,False,30,2024-05-11T08:00:00+00:00,2024-04-11T08:00:00+00:00
0.6,0.07142857142857142,1,1.0,3.657407407407402,True,0,stressed,0,0,-0.013467844338435564,4.761904761904762,0.7680555555555556,0.0,99607.62158816672,0.4515885125416053,B1N-450,0.14360000000000006,164.3835616438356,bear,-0.029801266957897865,0.09296934313282135,20,0,960.6935526995534,864.6241974295981,0.008646241974295981,0,0.0,28,28.0,18,4.761904761904762,0.0,-0.003923784118332829,weekly_4_high_60pct,modeled_binary_bid_on_observed_spot_and_dvol,96.06935526995532,4,0.09,168,14,14,unencumbered_usdc_divided_by_marked_nav_proxy,0.4515885125416053,0.27477006992089165,0.2764551866614812,after_accrued_management_and_hypothetical_hwm_performance_fees,1,0,0,development,25.0,188411.78973944366,-0.2079209293298956,-0.18501206903768608,False,30,2024-05-11T08:00:00+00:00,2024-04-11T08:00:00+00:00
0.8,0.6428571428571429,9,9.0,26.594889580559336,True,0,stressed,0,0,-0.07223082816343851,29.11230946490855,0.9347222222222222,0.0,84859.66970340554,0.019218918434424352,B1N-450,0.14360000000000006,164.3835616438356,bear,-0.16968413584425612,0.46137157010574925,20,0,2036.895762520492,1833.206186268443,0.01833206186268443,0,0.0,28,28.0,15,29.11230946490855,0.0,-0.15140330296594462,atm_48h_control,modeled_binary_bid_on_observed_spot_and_dvol,203.68957625204916,1,0.5,48,14,14,unencumbered_usdc_divided_by_marked_nav_proxy,0.019218918434424352,1.0790917072363678e-06,1.1143540005533722e-06,after_accrued_management_and_hypothetical_hwm_performance_fees,1,0,0,development,25.0,103417.94637938551,-0.2079209293298956,-0.18501206903768608,False,30,2024-05-11T08:00:00+00:00,2024-04-11T08:00:00+00:00
0.8,0.1111111111111111,1,1.0,9.010600783594045,True,0,stressed,0,2,-0.03233136395705982,26.919637195799694,0.3347222222222222,0.0,98991.97942099797,0.38264721230837506,B1N-450,0.14360000000000006,164.3835616438356,bear,-0.07194502113331269,0.09738824056079054,20,0,1439.0312864978719,1295.1281578480844,0.012951281578480843,0,0.0,22,22.0,21,26.919637195799694,0.0,-0.010080205790020225,hybrid_current_csp_weekly_cc,modeled_binary_bid_on_observed_spot_and_dvol,143.90312864978713,1,0.09,48,9,9,unencumbered_usdc_divided_by_marked_nav_proxy,0.38264721230837506,0.03962573891418158,0.040207483449910715,after_accrued_management_and_hypothetical_hwm_performance_fees,1,0,5,development,25.0,579080.0204623879,-0.2079209293298956,-0.18501206903768608,False,30,2024-05-11T08:00:00+00:00,2024-04-11T08:00:00+00:00
0.8,0.0,0,0.0,0.0,True,0,base,0,0,-0.0002918834405878368,0,0.0,0.0,100799.54657287127,0.6818881926683419,B1N-450,0.1733,166.1169897052164,bull,-0.0028752281596434726,0.09473579290615503,20,0,1171.6689674147872,1054.5020706733085,0.010545020706733084,0,0.0,12,12.0,15,0.0,88.8385080968088,0.00799546572871268,current_48h,modeled_binary_bid_on_observed_spot_and_dvol,117.16689674147874,1,0.09,48,6,6,unencumbered_usdc_divided_by_marked_nav_proxy,0.6818881926683419,0.20154360028759644,0.201564608326618,after_accrued_management_and_hypothetical_hwm_performance_fees,1,0,8,development,25.0,482126.92517470685,-0.07912370808778058,0.24930235743267537,False,30,2024-06-10T08:00:00+00:00,2024-05-11T08:00:00+00:00
